msg 55 51 51 52 52 52 51 51 55 52 52 49 50 53 55 55 50 52 50 53 51 51 50 52 54 53 50 55 50 53 51 55 52 50 49 52 56 52 53 49 50 50 53 54 52 49 51 52 51 50 51 52 49 49 52 51 54 51 53 50 54 54 51 52 51 53 49 51 52 53 51 55 51 55 54 50 50 53 51 54 52 50 52 56 53 52 53 52 49 55 51 54 52 54 49 53 51 53 53 52
free_ag 2 0 1 2 2 0 3 1 3 3 1 1 1 1 0 4 1 1 2 1 2 5 1 1 1 2 1 1 1 2 0 1 1 2 0 1 2 0 1 1 1 1 3 1 2 1 1 2 1 2 3 2 1 1 2 2 1 1 0 2 2 1 1 0 0 2 2 2 2 1 0 3 3 2 1 1 0 2 1 0 1 2 1 2 2 1 1 1 3 3 1 2 4 2 1 2 3 1 2 3
custo 37.63587 31.826018 30.012701 36.601013 33.642216 31.897121 35.978618 34.832926 45.882472 37.746061 30.123352 31.038714 34.785665 44.167456 32.551533 43.064531 30.487516 31.284134 31.746018 35.952019 33.00949 37.375651 32.224535 34.360662 36.48994 34.304374 29.716238 35.748517 30.463144 33.796722 30.582839 32.568567 29.693421 28.943613 29.507527 33.931493 35.822214 30.286696 36.786248 31.962792 30.581415 30.115044 36.331672 45.169241 32.886308 28.586097 30.807535 34.503197 32.121398 29.270822 33.119636 33.606951 30.59759 34.671853 33.217887 32.410504 31.598854 30.593822 30.165491 31.273518 38.634359 33.810287 31.007897 30.127233 29.936741 36.234232 31.054834 35.701668 35.081471 32.363138 39.990322 36.845483 36.155949 39.801914 32.38527 28.523133 38.635746 31.539119 30.53808 31.745953 31.598095 33.021835 42.668891 36.199269 34.062138 33.73371 35.339287 33.079621 31.586928 34.259454 31.976451 34.142814 37.364303 34.816601 39.587643 36.280677 29.952304 33.893738 33.563227 37.106475
reward 46.07580000000001 43.40649999999999 41.05319999999999 43.120900000000006 42.552900000000015 45.6053 42.20169999999999 43.52610000000001 46.407599999999995 43.224700000000006 44.31919999999999 40.785700000000006 39.669799999999995 46.05930000000001 45.6134 40.5612 40.70119999999999 43.44949999999999 41.306999999999995 43.3441 40.01040000000001 41.63470000000001 41.458300000000015 44.004900000000006 45.435400000000016 44.4383 44.1043 46.99860000000001 42.7336 45.81339999999999 43.8126 45.959900000000005 41.711000000000006 43.37330000000001 42.909499999999994 42.5644 44.28930000000001 43.2024 46.08380000000001 42.05200000000001 40.57190000000001 43.2488 40.09960000000001 46.9118 43.8407 43.87179999999999 42.14820000000001 45.1613 41.4312 42.2687 38.7162 44.8253 41.0496 40.92040000000001 43.2727 41.46559999999999 45.3744 41.09110000000002 45.65249999999999 41.406800000000004 44.7355 45.61439999999999 42.03890000000002 45.32560000000001 44.141300000000015 43.27810000000001 42.86919999999999 40.882999999999996 42.0933 46.860699999999994 43.11419999999998 45.281200000000005 42.24770000000001 47.87240000000002 47.02050000000001 40.67900000000001 42.608200000000004 45.9147 41.4616 47.06840000000001 43.32139999999999 41.33070000000001 45.70850000000001 47.39780000000002 43.734899999999996 44.836299999999994 45.85529999999999 41.605500000000006 37.5891 48.83400000000002 42.40289999999999 47.49310000000001 41.08930000000001 45.418600000000005 43.42079999999999 44.7237 43.09320000000001 43.44279999999999 45.904500000000006 42.72269999999999
time 0.92 0.9166666666666666 0.9066666666666666 0.9366666666666666 0.9366666666666666 0.8633333333333333 0.9366666666666666 0.9166666666666666 0.9233333333333333 0.9266666666666666 0.9066666666666666 0.9233333333333333 0.9233333333333333 0.82 0.9366666666666666 0.9233333333333333 0.9366666666666666 0.9266666666666666 0.9166666666666666 0.93 0.93 0.94 0.9133333333333333 0.92 0.86 0.91 0.9166666666666666 0.9333333333333333 0.9266666666666666 0.9166666666666666 0.93 0.9233333333333333 0.93 0.8833333333333333 0.92 0.91 0.9233333333333333 0.91 0.9333333333333333 0.86 0.9 0.9133333333333333 0.8533333333333334 0.91 0.92 0.93 0.92 0.9366666666666666 0.9366666666666666 0.9066666666666666 0.9266666666666666 0.94 0.9366666666666666 0.91 0.9333333333333333 0.9133333333333333 0.9366666666666666 0.9333333333333333 0.9433333333333334 0.9233333333333333 0.9366666666666666 0.9366666666666666 0.9166666666666666 0.9133333333333333 0.9166666666666666 0.9333333333333333 0.9133333333333333 0.9266666666666666 0.9333333333333333 0.9066666666666666 0.92 0.93 0.91 0.93 0.9166666666666666 0.9133333333333333 0.9166666666666666 0.92 0.9133333333333333 0.9133333333333333 0.93 0.8533333333333334 0.9233333333333333 0.9266666666666666 0.9266666666666666 0.92 0.9066666666666666 0.83 0.9166666666666666 0.9166666666666666 0.9266666666666666 0.9333333333333333 0.93 0.9133333333333333 0.93 0.9366666666666666 0.9133333333333333 0.9366666666666666 0.9366666666666666 0.9333333333333333
finished 0.19791666666666666 0.052083333333333336 0.28125 0.3229166666666667 0.2604166666666667 0.03125 0.21875 0.28125 0.13541666666666666 0.13541666666666666 0.10416666666666667 0.15625 0.21875 0.09375 0.3229166666666667 0.1875 0.2916666666666667 0.15625 0.21875 0.3020833333333333 0.22916666666666666 0.16666666666666666 0.20833333333333334 0.17708333333333334 0.17708333333333334 0.125 0.2604166666666667 0.17708333333333334 0.2604166666666667 0.23958333333333334 0.34375 0.21875 0.16666666666666666 0.16666666666666666 0.22916666666666666 0.1875 0.13541666666666666 0.40625 0.4583333333333333 0.13541666666666666 0.14583333333333334 0.23958333333333334 0.09375 0.21875 0.3020833333333333 0.23958333333333334 0.2708333333333333 0.3333333333333333 0.22916666666666666 0.3020833333333333 0.23958333333333334 0.3541666666666667 0.3229166666666667 0.3229166666666667 0.1875 0.11458333333333333 0.3229166666666667 0.2708333333333333 0.2604166666666667 0.2916666666666667 0.1875 0.3125 0.3229166666666667 0.11458333333333333 0.19791666666666666 0.16666666666666666 0.14583333333333334 0.2604166666666667 0.20833333333333334 0.1875 0.15625 0.3229166666666667 0.07291666666666667 0.3229166666666667 0.2708333333333333 0.125 0.13541666666666666 0.14583333333333334 0.19791666666666666 0.20833333333333334 0.1875 0.08333333333333333 0.22916666666666666 0.2708333333333333 0.25 0.34375 0.25 0.052083333333333336 0.16666666666666666 0.21875 0.2916666666666667 0.2708333333333333 0.22916666666666666 0.28125 0.3333333333333333 0.2604166666666667 0.22916666666666666 0.28125 0.16666666666666666 0.17708333333333334
quality 1 0.8400000000000001 0.9703703703703703 1 1 1 1 0.9814814814814815 1 1 0.9199999999999999 0.92 0.9619047619047618 0.8333333333333334 0.9580645161290322 0.9722222222222222 1 1 0.9761904761904762 0.9275862068965517 0.9272727272727272 1 1 0.9058823529411764 0.9529411764705882 0.9333333333333332 0.968 0.9529411764705882 0.98 0.9782608695652174 1 0.9619047619047618 0.95 1 1 1 0.9615384615384616 1 0.9431818181818182 1 0.9428571428571428 1 1 0.9619047619047618 0.9551724137931035 1 1 0.959375 0.9636363636363636 0.9724137931034482 0.9304347826086956 0.9441176470588236 0.9741935483870967 1 0.8833333333333333 0.9272727272727272 1 0.9692307692307692 1 1 1 0.9733333333333333 0.9516129032258065 1 0.9 0.95 1 0.94 1 0.9555555555555555 0.9666666666666667 0.9580645161290322 1 0.9774193548387097 0.9692307692307692 1 1 0.9071428571428571 0.9578947368421052 0.975 0.9611111111111111 1 0.9409090909090909 1 0.9458333333333333 0.9303030303030303 0.9333333333333332 1 0.96875 1 0.9821428571428571 0.9692307692307692 1 0.9407407407407407 1 0.948 0.9636363636363636 1 1 0.9529411764705882
msg 11 9 9 9 10 9 10 9 10 11 9 11 12 11 10 9 9 9 9 11 10 9 12 9 10 10 9 10 9 9 9 9 9 12 11 10 11 10 10 10 9 10 10 10 9 10 9 9 9 10 10 9 9 10 10 9 9 9 10 9 9 9 11 14 9 10 9 9 11 10 10 11 10 11 9 9 9 10 10 10 10 10 9 9 9 9 10 9 10 10 11 9 10 9 9 9 10 10 12 10
free_ag 5 8 4 3 3 8 5 4 6 6 7 6 5 6 2 5 4 6 5 3 5 5 5 6 6 6 4 6 4 5 2 5 6 6 5 6 6 1 0 7 5 5 6 5 3 5 4 3 4 4 4 2 3 3 5 7 3 4 4 3 5 3 2 7 4 6 6 4 4 5 6 3 8 3 4 6 7 6 5 5 5 7 5 4 4 3 4 8 6 5 4 4 5 2 3 4 5 3 6 6
custo 15.017696 20.979029 13.283541 11.46541 11.241268 22.245182 15.026183 12.916287 18.584016 16.897855 19.395264 18.053792 16.159488 17.207576 9.453831 16.287098 11.576767 18.198315 13.033441 12.965408 17.079995 14.977089 16.883955 16.515312 20.27403 18.242042 14.131767 17.884441 12.885854 14.462065 10.529122 16.458092 17.819686 19.973379 17.413904 15.830137 16.128417 9.204406 6.982563 19.55712 15.855713 14.782146 18.762565 17.141329 11.029061 15.87005 12.589384 11.838391 19.25085 15.670193 15.337686 11.596607 13.852934 15.214722 17.393609 18.110002 9.046318 13.216137 11.45246 13.188653 17.604467 17.536479 12.43475 21.811614 13.279584 17.202601 17.654716 11.341362 11.335291 14.457569 15.735993 9.35741 20.86463 12.519245 13.574173 14.805663 17.084756 16.443006 12.897371 15.697805 15.697766 17.824729 13.839461 13.790301 13.536623 9.95069 13.214419 21.338338 17.386281 15.148313 12.596491 12.2353 14.014666 9.762807 11.712129 13.444333 15.87999 10.996979 18.696506 16.361349
reward 27.119600000000005 27.222800000000003 33.825100000000006 34.06 29.038300000000003 25.693500000000007 35.29990000000001 29.794100000000004 32.0384 36.0041 31.597800000000007 25.9896 32.4268 35.12369999999999 32.3525 28.3795 35.174600000000005 30.751700000000003 34.6847 31.920300000000005 33.937400000000004 30.2229 35.5324 34.9951 32.50959999999999 31.856399999999997 35.76670000000001 34.616800000000005 34.5837 34.768299999999996 35.583299999999994 31.9354 33.951600000000006 31.350199999999997 35.432800000000015 33.936699999999995 31.886100000000006 37.4468 36.7736 26.344100000000005 26.174199999999995 32.81069999999999 22.010099999999998 28.792600000000007 34.5045 30.295400000000004 31.290499999999998 28.979899999999997 27.284499999999998 31.1676 29.6259 31.69929999999999 35.19789999999999 34.9168 27.8636 26.984300000000008 34.947399999999995 35.26460000000001 37.48580000000002 31.586899999999996 28.7563 35.1805 26.19069999999999 35.932700000000004 28.3939 32.8084 29.798599999999997 33.691199999999995 32.4851 31.571300000000004 28.1159 38.329800000000006 29.772700000000004 32.840999999999994 34.940099999999994 23.3697 31.8715 24.9094 32.3719 33.3162 26.788699999999995 32.62689999999999 34.1516 29.038999999999998 33.1147 32.7872 32.7402 23.678800000000003 34.16539999999999 32.2039 35.5721 31.038800000000002 33.7572 30.615600000000004 36.29520000000001 28.022900000000003 32.4388 35.609100000000005 32.583200000000005 30.861700000000006
